2.410920;0,1163,971,1796,1674,872;1163,0,1388,1576,1759,1571;975,1388,0,1454,1562,1449;1768,1571,1459,0,1041,2139;1684,1782,1538,1050,0,1951;933,1886,1463,2153,1951,0
2.507060;0,1144,989,1778,1665,938;1144,0,1233,1581,1764,1933;985,1238,0,1412,1473,1435;1801,1567,1402,0,1050,2223;1656,1745,1459,1050,0,2012;924,1970,1421,2219,2022,0
2.603200;0,1252,957,1829,1656,928;1262,0,1318,1510,1721,2050;952,1304,0,1360,1435,1445;1806,1515,1355,0,994,2097;1717,1768,1426,985,0,2012;952,2233,1459,2073,2008,0
2.699340;0,1285,952,1768,1740,947;1280,0,1168,1515,1796,2176;952,1154,0,1327,1355,1398;1740,1487,1313,0,896,2125;1684,1815,1323,877,0,2087;938,1843,1346,2153,2106,0
2.795490;0,1210,971,1712,1637,933;1210,0,1205,1430,1829,1740;980,1224,0,1238,1313,1360;1721,1445,1238,0,802,2069;1707,1820,1337,783,0,2139;928,1679,1384,2008,2139,0
2.891640;0,1257,980,1759,1698,924;1262,0,1243,1487,1782,1689;989,1257,0,1238,1355,1374;1717,1515,1248,0,741,2153;1567,1689,1365,736,0,2195;877,1707,1360,2181,2209,0
2.987760;0,1196,999,1510,1543,877;1187,0,1459,1552,1599,1703;1004,1487,0,1388,1412,1374;1445,1590,1435,0,821,2040;1369,1552,1416,858,0,2158;919,1867,1374,2031,2148,0
3.083880;0,1219,980,1510,1276,924;1233,0,1529,1759,1538,1872;966,1534,0,1515,1430,1337;1567,1853,1515,0,1172,2087;1318,1529,1430,1205,0,2237;891,1721,1337,2078,2275,0
3.180010;0,1266,980,1585,1445,891;1262,0,1426,1942,1520,1867;985,1388,0,1515,1379,1374;1576,1965,1520,0,1262,2045;1703,1520,1369,1280,0,2359;924,2148,1412,2148,2345,0
3.276150;0,1257,980,1567,1745,928;1243,0,1280,2012,1524,2069;971,1271,0,1552,1360,1430;1590,2059,1562,0,1365,2477;1721,1510,1337,1365,0,2303;896,1796,1454,2496,2303,0
3.372290;0,1172,957,1590,1717,896;1158,0,1257,2115,1468,1698;938,1252,0,1576,1262,1459;1581,2087,1576,0,1318,2388;1778,1445,1266,1290,0,2228;943,1646,1477,2327,2247,0
3.468450;0,1135,952,1581,1764,947;1177,0,1276,1933,1412,1656;961,1280,0,1515,1257,1468;1590,1867,1520,0,1027,2120;1628,1412,1248,985,0,2575;924,1806,1463,2022,2589,0
3.564590;0,1398,928,1609,1548,919;1384,0,1299,1707,1379,1834;900,1304,0,1524,1252,1454;1599,1660,1510,0,783,1951;1510,1393,1276,750,0,2378;938,1646,1412,2017,2317,0
3.660720;0,1229,867,1538,1534,938;1205,0,1388,1632,1454,1548;858,1407,0,1449,1280,1337;1562,1628,1440,0,558,2167;1698,1613,1313,539,0,2097;928,1581,1341,2181,2059,0
3.756850;0,1187,849,1754,1684,924;1205,0,1421,1660,1674,1595;849,1430,0,1379,1309,1365;1918,1764,1384,0,600,2134;1496,1623,1332,642,0,1979;896,1562,1346,2120,1961,0
3.852980;0,1248,849,1867,1463,896;1243,0,1473,1881,1604,1534;844,1463,0,1426,1430,1313;1801,1895,1421,0,910,2125;1548,1689,1473,947,0,1848;919,1529,1323,2139,1839,0
3.949110;0,1224,839,1848,1552,924;1229,0,1468,2158,1740,1538;849,1468,0,1407,1435,1369;1843,2167,1402,0,1116,2200;1515,1712,1440,1126,0,1895;900,1576,1398,2237,1900,0
